	Chrom	Gene Name	Strand	Start	End	Position	p-value	Ratio Difference	Absolute ratio difference	n1: rna	n2: rna	N1: rna	N2: rna
2817	chr17	PGS1	+	78419545	78424659	78423064	0.9936133801468297	-0.10381183093182056	0.10381183093182056	70.75235109717869	79.91097178683385	25.189542483660134	27.436203466894
2818	chr17	ASPSCR1	+	82017308	82017406	82017389	0.2296052297309277	-0.4804425332237694	0.4804425332237694	19.823529411764707	67.82352941176471	31.91358024691358	61.567901234567884
2819	chr17	SPOP	-	49598883	49600522	49599526	0.24243993600336944	0.12162780412475749	0.12162780412475749	91.20373250388802	49.14618973561431	218.2238955823293	165.86144578313252
2820	chr17	TOM1L1	+	54960565	54961956	54961381	0.6624947630732319	0.28371572631330233	0.28371572631330233	84.81913043478261	71.95304347826087	58.97303921568627	62.32107843137254
2821	chr17	FOXO3B	-	18667628	18673055	18669980	0.2823777630217692	-0.2999002911708898	0.2999002911708898	32.80229591836735	43.27423469387755	65.43121951219513	54.010081300813006
2822	chr17	P4HB	-	81843165	81844092	81843651	0.8097385577802582	-0.016480920072558747	0.016480920072558747	3037.4588477366256	2875.767489711934	4154.997732426304	3847.086167800453
2823	chr17	RPL23	-	38847859	38850214	38850096	0.0006805448796398193	0.006779504824074073	0.006779504824074073	77.57443004023246	50.46937863209656	5652.0	7266.35593220339
2824	chr17	AKAP10	-	19904301	19906232	19904725	0.26348148131346805	-0.07066277726421628	0.07066277726421628	9.68867924528302	28.108490566037737	120.27936297279362	185.88520238885204
2825	chr17	CCDC47	-	63745254	63746961	63745589	0.06896418984807597	-0.37542808577636666	0.37542808577636666	144.85671641791043	167.94328358208955	173.41253644314872	138.70918367346937
2826	chr17	BIRC5	+	78223464	78225635	78225288	0.10074099948740654	0.04229164205898897	0.04229164205898897	86.44380403458213	40.152737752161386	708.1480263157895	503.3020833333333
2827	chr17	DPH1	+	2041767	2043898	2043427	0.41649364521356924	0.015863876213231248	0.015863876213231248	15.770700636942674	8.8619957537155	424.26506024096386	415.9012048192771
2828	chr17	SPAG9	-	50962173	50966387	50965789	0.2617757800813943	-0.07221021584288267	0.07221021584288267	41.137721238938056	82.21764380530973	232.0685618729097	329.561872909699
2829	chr17	SMYD4	-	1779484	1781439	1779830	0.21335478333224547	0.386469904722736	0.386469904722736	172.0664739884393	154.35260115606937	113.95463020509632	137.38719701678062
2830	chr17	GOSR1	+	30522253	30527592	30522414	0.08919842571580597	-0.22378105991168412	0.22378105991168412	63.993626882966396	63.53707995365006	172.75155279503105	106.92546583850933
2831	chr17	MRPL12	+	81707123	81707517	81707321	0.06035781996096298	-0.06444036115513396	0.06444036115513396	118.29591836734694	96.52551020408163	777.2878787878788	445.57575757575756
2832	chr17	PELP1	-	4669773	4671531	4671387	0.0232103548440858	0.0489218208225289	0.0489218208225289	27.263940520446095	9.830235439900868	353.11805555555554	347.5138888888889
2833	chr17	TADA2A	+	37476796	37479725	37477098	0.9422840818651897	0.034558765272059644	0.034558765272059644	7.009516558812334	10.502474305291207	34.0	61.20198675496689
2834	chr17	HEATR6	-	60041007	60044134	60043205	0.7720883755618593	0.02553757106716794	0.02553757106716794	6.097816196542311	4.233848953594176	88.57158234660926	97.7599569429494
2835	chr17	LSM12	-	44034327	44037102	44035596	0.36290087115183234	0.22262427530811035	0.22262427530811035	157.80535855003941	111.61229314420804	152.7722443559097	137.73837981407706
2836	chr17	MXRA7	-	76672550	76677702	76675928	0.9335465570566966	-0.01767573459167003	0.01767573459167003	4.695677915926583	5.404973357015986	72.68207440811724	65.68883878241263
2837	chr17	ERBB2	+	39727688	39728658	39728471	0.9041102702861727	-0.02085322534784745	0.02085322534784745	31.481283422459892	53.45989304812834	175.33588761174968	266.76372924648786
2838	chr17	TVP23B	+	18805540	18806714	18806505	0.9881444583041995	0.007223700270216432	0.007223700270216432	41.5933014354067	64.41626794258373	191.64559585492225	307.0238341968912
2839	chr17	GPATCH8	-	44395280	44401453	44396559	0.9797248901018457	-0.06875624286999305	0.06875624286999305	102.45269741985926	92.49413604378421	69.9889660809154	60.35124642419288
2840	chr17	SCPEP1	+	57006172	57006768	57006535	0.06923258584254474	0.30371327221689715	0.30371327221689715	269.9527896995708	293.16309012875536	218.198347107438	314.0550964187328
2841	chr17	MAFG	-	81918269	81923057	81921567	0.047672458532429844	-0.32936865345266053	0.32936865345266053	122.91449363250454	264.32686476652515	164.79798657718118	245.83557046979865
2842	chr17	PFN1	-	4945651	4946820	4945991	0.7923178027864803	0.02784868840559529	0.02784868840559529	27372.1	20568.95588235294	11341.310012062728	8621.993968636914
2843	chr17	LIG3	+	35004272	35009743	35004803	0.9629139300562785	-0.029190678676753845	0.029190678676753845	33.053036437246966	28.257085020242915	96.82109227871939	76.25235404896422
2844	chr17	RPL38	+	74209803	74210655	74209881	0.1728221907148755	-0.0016245462143399613	0.0016245462143399613	3.2868217054263567	10.21188630490956	4229.961538461538	4252.153846153846
2845	chr17	MRPS23	-	57834780	57839935	57839489	0.044352135564321576	-0.03288149939274705	0.03288149939274705	6.838819282225526	13.146952643873433	439.5269058295964	271.4013452914798
2846	chr17	PRKAR1A	+	68530276	68533431	68532761	0.08827811621259835	0.012796544826267166	0.012796544826267166	9.895522388059701	2.5492537313432835	588.3472837022133	633.7263581488934
2847	chr17	PIMREG	+	6450027	6451469	6450812	0.34102673126360233	-0.08842571249525999	0.08842571249525999	436.910197869102	422.25418569254185	684.979617834395	581.4012738853503
2848	chr17	TRAF4	+	28748944	28750956	28750040	0.6922214461664691	0.03644544781818257	0.03644544781818257	28.814410480349345	28.686681222707424	170.13959854014598	215.83211678832117
2849	chr17	EIF1	+	41690781	41692668	41691002	0.10178204567692824	0.016934202871035864	0.016934202871035864	514.3985594237695	931.844537815126	3574.5972850678736	7339.108597285067
2850	chr17	POLDIP2	-	28346632	28348231	28347186	9.254100088824356e-06	-0.197281891573571	0.197281891573571	203.6768953068592	317.95487364620936	678.2277511961722	638.9904306220096
2851	chr17	GRN	+	44352660	44353106	44352870	0.36532286428968447	0.029454952450995664	0.029454952450995664	662.4533898305085	1433.8940677966102	1694.8904761904764	3967.6285714285714
2852	chr17	MAP2K4	+	12141146	12143828	12142250	0.9312063083090397	-0.08496904385948834	0.08496904385948834	78.93662864385298	61.89923954372624	87.07880434782608	62.4320652173913
2853	chr17	NDEL1	+	8466929	8468163	8467978	0.98313554055503	0.02683579659632329	0.02683579659632329	329.427027027027	368.66486486486485	256.1143946615825	292.7273593898951
2854	chr17	ATP5MC1	+	48895654	48895871	48895773	0.21565069611735202	0.026373381584811062	0.026373381584811062	713.530612244898	226.1734693877551	3647.9075630252105	1336.5126050420167
2855	chr17	NT5C	-	75130227	75130642	75130408	0.8834795849815107	-0.04468675001462008	0.04468675001462008	108.46408839779005	243.14364640883977	183.33760683760684	382.12393162393164
2856	chr17	RNF213	+	80393344	80398794	80394357	0.8760714617149163	0.03482843301283653	0.03482843301283653	15.882127563669146	24.58643227405905	75.50049358341559	140.07008884501477
2857	chr17	SOX9	+	72123542	72126416	72125139	0.9425833871547973	-0.04653811097127525	0.04653811097127525	87.63586530931872	129.3257635082224	121.89041953663119	168.94051346274262
2858	chr17	MYH10	-	8474211	8475948	8474526	0.8053410274421696	0.07621448567648204	0.07621448567648204	155.1238095238095	124.65396825396826	201.15119549929673	179.36708860759492
2859	chr17	SUPT4H1	-	58345177	58346313	58345923	0.9945302448160941	-0.005808724009150779	0.005808724009150779	215.89946380697052	217.29088471849866	457.1282051282051	454.4846153846154
2860	chr17	PLSCR3	-	7389726	7390441	7389972	0.2937293596119755	-0.15439906572705653	0.15439906572705653	269.0975609756098	429.2560975609756	318.6098081023455	429.6865671641791
2861	chr17	RUNDC1	+	42990847	42995142	42992509	0.8751518742458212	-0.10400780156084799	0.10400780156084799	41.443980250664644	31.016331181162172	68.309265944645	43.64079422382672
2862	chr17	HEXIM1	+	45148474	45152099	45151291	0.20325368091610335	-0.16182567384729318	0.16182567384729318	115.02970297029702	112.3230198019802	243.74050408235712	177.23251686190986
2863	chr17	NUFIP2	-	29255838	29264591	29257548	0.6540107105929032	0.2205635006834401	0.2205635006834401	47.721637426900585	38.959649122807015	50.864972312934825	54.28865540252733
2864	chr17	CHD3	+	7911463	7912755	7912204	0.9128845985243977	0.03492977814283227	0.03492977814283227	182.7568058076225	189.20145190562613	286.7435897435897	314.06747638326584
2865	chr17	TOP3A	-	18271427	18274980	18274258	0.24686932493068967	0.08849633789242406	0.08849633789242406	174.12327799364184	141.68315083009537	393.6398891966759	400.40997229916894
2866	chr17	PLCD3	-	45108958	45112704	45111779	0.7440198953909878	0.027594818319500652	0.027594818319500652	3.2534562211981566	2.247075505140021	57.52216216216216	77.57837837837837
2867	chr17	STARD3	+	39662803	39664201	39663481	0.9279200462527701	-0.020429250927223336	0.020429250927223336	8.7375	8.519444444444444	92.36725663716814	74.06637168141593
2868	chr17	JMJD6	-	76718450	76718860	76718560	0.9978059431289953	0.006831463914512392	0.006831463914512392	197.77272727272728	93.24545454545455	307.00333333333333	146.29666666666665
2869	chr17	MIEN1	-	39728509	39729761	39728911	0.0013518378204418222	-0.08579005877911244	0.08579005877911244	13.019900497512438	25.390547263681594	360.49764705882353	208.27882352941177
2870	chr17	HIC1	+	2056670	2063241	2059948	0.9821275844095202	-1.7684121736722904	1.7684121736722904	79.20740965684786	106.97509869419981	5.406650396583288	6.515558267236116
2871	chr17	ZNF287	-	16546953	16553426	16553176	0.5563396752657389	-0.03131694830013751	0.03131694830013751	2.8413948256467942	6.029728426803793	106.396	103.92000000000002
2872	chr17	SNX11	+	48121234	48123601	48122729	0.3329255145397271	0.06394597849843893	0.06394597849843893	8.345183486238533	2.356651376146789	85.94381270903008	71.08093645484949
2873	chr17	ITGB3	+	47310138	47313743	47312114	0.18066361504869055	-0.5216665430472497	0.5216665430472497	13.732965009208103	166.87415592387967	24.121963562753038	152.95799595141696
2874	chr17	CACNB1	-	39173452	39175657	39173802	0.7292105509628968	-0.05796096860051451	0.05796096860051451	0.1	1.0514285714285714	13.863611859838276	16.132614555256065
2875	chr17	RARA	+	40356008	40357643	40356798	0.990262300864483	-0.018255887813967142	0.018255887813967142	13.763313609467456	7.733727810650888	55.14810126582279	28.875949367088612
2876	chr17	THRA	+	40089205	40093002	40090005	0.5364512912221284	0.3605150280604039	0.3605150280604039	16.020353687020354	19.92258925592259	17.365000000000002	35.44625
2877	chr17	METTL16	-	2416048	2420596	2418518	0.9268691251132163	-0.048578747612323725	0.048578747612323725	140.9161943319838	107.9165991902834	197.26564003849856	141.4509143407122
2878	chr17	SLC46A1	-	28394641	28399713	28398157	0.5588456850626762	-0.593128801388005	0.593128801388005	43.1282707622298	68.46302616609783	29.730077120822628	33.49807197943444
2879	chr17	CENPV	-	16342536	16342941	16342793	0.20153348591974732	-0.20760277880677536	0.20760277880677536	618.6108949416342	625.692607003891	500.2500000000001	433.2432432432431
2880	chr17	WIPF2	+	40278184	40284136	40279845	0.8389010165315958	-0.09102794159687178	0.09102794159687178	88.3500349568865	89.42810533675134	121.86273329319687	109.59000602046962
2881	chr17	UBTF	-	44205039	44207367	44206593	0.9436347518298425	0.016734209236087427	0.016734209236087427	167.0752895752896	161.84620334620334	430.91602067183464	436.2583979328166
2882	chr17	AKAP1	+	57120249	57121344	57120437	0.17601940012021208	-0.13826664573218939	0.13826664573218939	306.99779492833517	374.3329658213892	460.87765957446805	465.3670212765957
2883	chr17	STAT5B	-	42199176	42201864	42200469	0.9967218365218997	-0.010155538001783149	0.010155538001783149	121.47177107501933	159.90873936581593	156.65519713261648	203.55913978494627
2884	chr17	SLC35B1	-	49700942	49701510	49701035	0.0001614821908592022	-0.10170075990884402	0.10170075990884402	4.193548387096774	19.580645161290324	259.87368421052633	166.16631578947369
2885	chr17	NT5C3B	-	41825056	41825657	41825192	0.6470439519427602	-0.006991090329141955	0.006991090329141955	1.0808823529411764	3.0	268.83870967741933	272.43870967741935
2886	chr17	MLLT6	+	38725556	38729795	38727784	0.9460215604488218	-0.0808502039561666	0.0808502039561666	36.183988065638985	72.62754848334163	43.35996409335728	79.34380610412927
2887	chr17	CCDC43	-	44677439	44679043	44678924	0.10706805053417764	-0.23775986858538523	0.23775986858538523	185.75353535353534	198.8835016835017	263.5630252100841	211.00840336134453
2888	chr17	CALCOCO2	+	48862837	48865245	48863991	0.7000022756650058	-0.04227467014442296	0.04227467014442296	14.473684210526315	25.1451355661882	118.17504332755634	152.62478336221838
2889	chr17	RAD51C	+	58694930	58695334	58695200	0.02231571830270048	0.12847695307746515	0.12847695307746515	71.49253731343283	16.529850746268657	302.8814814814815	153.67407407407407
2890	chr17	RAD51C	+	58734117	58735611	58734287	0.6553331145145861	0.034850945883441446	0.034850945883441446	9.018126888217523	5.188066465256798	104.58235294117647	100.97647058823529
2891	chr17	TBCD	+	82942448	82945914	82942707	0.8221001022374823	-0.009029861928817082	0.009029861928817082	3.4462114125350793	7.829435609603991	191.23166023166024	289.43243243243245
2892	chr17	COL1A1	-	50184100	50185648	50185262	0.959862444729899	-0.004114739587980545	0.004114739587980545	237.41308089500862	116.91824440619621	2009.6424870466321	956.3730569948186
2893	chr17	SLFN12	-	35410921	35411927	35411077	0.39528177235485606	0.44187373569379046	0.44187373569379046	21.33974358974359	11.012820512820513	22.92823529411765	22.52823529411765
2894	chr17	SLFN5	+	35265071	35273655	35267733	0.22781752888748488	-0.5324465605187046	0.5324465605187046	5.202803107058426	22.65130023640662	16.225770097670924	26.55184072126221
2895	chr17	VMP1	+	59839767	59842255	59840589	0.0002100524867305356	-0.15124814615114646	0.15124814615114646	338.3109243697479	657.5720288115247	873.5218978102191	1221.0194647201947
2896	chr17	MRPL27	-	50367866	50368298	50368098	0.5367684711927978	-0.08690407929475108	0.08690407929475108	597.8620689655172	386.64224137931035	722.1799999999998	422.66999999999996
2897	chr17	PITPNA	-	1517717	1521645	1520203	0.5362730538794273	-0.16273235582413026	0.16273235582413026	439.07441673370874	361.50844730490746	348.5402219140084	254.13869625520113
2898	chr17	CLTC	+	59693727	59696956	59695111	0.36646210697672055	-0.045010545513119296	0.045010545513119296	7.133333333333334	8.965311653116531	167.04190751445086	102.21026011560694
2899	chr17	ABCA5	-	69244310	69247644	69247273	0.9978599977072944	-0.005831703747266562	0.005831703747266562	1.6287546405669928	2.591967600404995	19.700808625336926	29.285714285714285
2900	chr17	UBALD2	+	76270193	76271298	76270757	0.183532663042908	-0.3998565489869417	0.3998565489869417	137.65619223659888	606.4547134935304	105.63475177304963	356.11170212765956
2901	chr17	KCNAB3	-	7921858	7923179	7922810	0.8021888614943791	0.2613583692610806	0.2613583692610806	19.64075630252101	27.127100840336134	18.130081300813007	33.00271002710027
2902	chr17	NBR1	+	43209900	43211688	43211093	0.8611397498244048	0.08762715841465862	0.08762715841465862	135.73949579831933	279.1327731092437	122.63453478625311	273.8650461022632
2903	chr17	EFTUD2	-	44849947	44851369	44850814	0.795608372946069	0.0031482372321002764	0.0031482372321002764	18.262975778546714	11.261822376009228	1314.9423423423423	1048.5315315315315
2904	chr17	TXNDC17	+	6642950	6644541	6643167	0.3419285223518305	-0.013544345217256434	0.013544345217256434	177.27802037845706	100.78748180494905	2725.2396313364056	1282.36866359447
2905	chr17	MPP3	-	43800810	43801877	43801472	0.101786440709087	-0.4930035714672218	0.4930035714672218	1.6193353474320242	7.098187311178248	18.017283950617283	12.177777777777777
2906	chr17	MYO18A	-	29071121	29074914	29073521	0.9999473264810693	-0.0002886460877730944	0.0002886460877730944	1.3270833333333334	1.8466666666666667	54.67552045944006	75.18808327351041
2907	chr17	CDC27	-	47117702	47122536	47120769	0.5916901632415625	-1.2486361132524748	1.2486361132524748	104.15780893381154	103.74731007499184	31.04980192416525	22.53820033955857
