	Chrom	Gene	Strand	Start	End	Position	p-value	Ratio Difference	Absolute ratio difference	n1: rna	n2: rna	N1: rna	N2: rna
4313	chr19	DENND1C	-	6467206	6468118	6467466	0.704654293231064	-0.38460769748275125	0.38460769748275125	1.2884615384615385	1.5692307692307692	1.5628834355828223	0.3067484662576687
4314	chr19	DHX34	+	47381979	47382704	47382264	0.20509971492316043	-0.1050321429615026	0.1050321429615026	53.03636363636364	72.93409090909091	83.32280701754388	74.71228070175437
4315	chr19	DMAC2	-	41431317	41433434	41433095	0.9238018124358348	0.013895215491136148	0.013895215491136148	284.01687289088864	180.46231721034871	231.88495575221236	155.8259587020649
4316	chr19	DMKN	-	35497219	35498763	35498519	0.9998782761534775	-0.026591864493794637	0.026591864493794637	0.027692307692307693	2.756153846153846	0.053278688524590154	4.721311475409836
4317	chr19	DNASE2	-	12875208	12876363	12875400	0.261135686334512	-0.03675681937849712	0.03675681937849712	203.328125	320.6614583333333	517.8078920041537	685.4548286604363
4318	chr19	DNMT1	-	10133345	10133701	10133693	1.8580483033085408e-09	-0.11233546482055845	0.11233546482055845	931.4454022988506	961.9137931034483	630.2500000000001	395.2500000000001
4319	chr19	DPP9	-	4675226	4679969	4677552	0.9751473159273044	0.00787644743299698	0.00787644743299698	164.21754084264833	170.58727429062768	25.650806785270987	28.458419528340926
4320	chr19	DPP9	-	4694140	4694823	4694352	0.09085176944743482	0.04217182793788528	0.04217182793788528	18.599056603773583	5.25	262.1910828025478	212.89596602972398
4321	chr19	DPY19L3	+	32482078	32485890	32484314	0.5129287210913366	-0.0771910190986339	0.0771910190986339	52.517131979695435	66.04124365482234	54.68649373881932	50.418604651162795
4322	chr19	EID2B	-	39530986	39532852	39531555	0.8484141043893489	0.043290862434469723	0.043290862434469723	25.804920913884008	36.3128295254833	40.40246723207402	68.49575944487279
4323	chr19	EIF3G	-	10115013	10115129	10115033	0.1914184053647623	0.025787933486561276	0.025787933486561276	234.0	196.45	1115.7083333333333	1134.6666666666667
4324	chr19	EIF3K	+	38636888	38636954	38636939	0.2434551814044453	0.02413584143425984	0.02413584143425984	1274.2	873.6666666666666	1567.7450980392157	1185.8039215686276
4325	chr19	ELAVL1	-	7958572	7963807	7962295	0.879439265174986	-0.005289290878550491	0.005289290878550491	50.39672307279076	37.48670427074939	1020.9444444444443	678.864417989418
4326	chr19	ELAVL3	-	11451325	11454877	11452230	0.7341897272732052	0.22501031326114324	0.22501031326114324	0.6353591160220995	1.3171270718232044	1.2058934642992067	9.653570079335097
4327	chr19	ELL	-	18442662	18444868	18444674	0.9998688376815303	0.0009676202018037428	0.0009676202018037428	67.54373757455268	92.39115308151094	21.603092783505147	29.70618556701031
4328	chr19	EMC10	+	50481860	50490871	50483330	0.8771512407347957	0.00879084515994719	0.00879084515994719	8.246784246121203	7.040975997878266	204.71156462585034	228.17551020408163
4329	chr19	EPN1	+	55695147	55709533	55695745	0.6359051286249711	-0.013457382323052448	0.013457382323052448	3.357412242529736	6.396576733391355	212.74247491638795	214.22240802675586
4330	chr19	EPOR	-	11377206	11378595	11377578	0.534813494297463	-0.04497317045176075	0.04497317045176075	12.489247311827956	28.362903225806452	104.54768928220255	158.62241887905606
4331	chr19	EPS15L1	-	16400588	16402485	16402306	0.002617284852756346	-0.11321965140966288	0.11321965140966288	32.4464493597206	52.0023282887078	253.195530726257	177.27374301675974
4332	chr19	ERCC1	-	45407333	45409725	45407756	0.00021263210652920175	-0.11279823039117501	0.11279823039117501	94.72813238770685	170.63829787234042	382.2894870492636	377.3641442356526
4333	chr19	ERCC1	-	45412710	45413745	45413451	0.07523966021701936	0.058363916690233095	0.058363916690233095	26.170040485829958	14.950067476383266	197.5952380952381	240.21768707482994
4334	chr19	ERCC2	-	45358781	45358912	45358803	4.058470664236077e-07	-0.2711652301641969	0.2711652301641969	25.0	145.27272727272728	108.76146788990826	171.87155963302754
4335	chr19	ERVK3-1	+	58314747	58316812	58315131	0.14886335351161892	-0.01851195186655736	0.01851195186655736	30.745389649018442	25.79892920880428	1065.0052083333333	528.1744791666665
4336	chr19	ERVV-1	+	53013920	53016123	53014883	0.6206705737312677	-0.5965679178411607	0.5965679178411607	0.0	4.066129032258065	0.7383177570093458	2.7497403946002077
4337	chr19	ERVV-2	+	53048866	53051680	53050464	0.9429730501701185	0.17736224009809415	0.17736224009809415	0.03453947368421053	0.0	0.16020025031289112	0.6345431789737171
4338	chr19	F2RL3	+	16889572	16892606	16891447	0.7347983243161067	-0.6691171222610806	0.6691171222610806	0.0	0.4400345125107852	0.5984	0.21760000000000002
4339	chr19	FAAP24	+	32976430	32978229	32977483	0.5916094636971236	0.04452556287343813	0.04452556287343813	15.215817694369973	13.193029490616622	87.8698955365622	114.7977207977208
4340	chr19	FAM32A	+	16190886	16192046	16191123	0.9376302832887613	0.00759852293520763	0.00759852293520763	651.9848320693391	467.64138678223185	670.6962025316457	495.915611814346
4341	chr19	FBXO46	-	45710628	45713573	45711117	0.17510152020624836	-0.05552397980793122	0.05552397980793122	221.18200408997956	552.0695296523518	100.00855048859938	189.80415309446255
4342	chr19	FDX2	-	10310044	10310642	10310230	0.00026535005293327595	-0.13101806603316524	0.13101806603316524	24.865591397849464	59.25268817204301	234.28398058252424	201.80825242718447
4343	chr19	FEM1A	+	4791733	4801273	4796106	0.9968962912805576	-0.0014757774521506131	0.0014757774521506131	4.046448616218308	4.9891619895490615	142.27075234392865	166.2766979190487
4344	chr19	FLT3LG	+	49480551	49486231	49485212	0.9664020368169717	0.028978722734036455	0.028978722734036455	12.480863591756624	16.714425907752698	1.288135593220339	2.3340484874490457
4345	chr19	FXYD1	+	35142719	35143109	35143034	0.8816845705834836	0.03618480299782712	0.03618480299782712	1.6133333333333333	0.9733333333333334	18.863492063492064	21.873015873015873
4346	chr19	FXYD5	+	35166250	35169881	35167603	0.959366375053218	0.007162244286081476	0.007162244286081476	503.15276558384545	455.32177348551363	229.41019955654104	214.5875831485588
4347	chr19	FZR1	+	3534794	3538334	3534993	0.7983246467059038	-0.03813751122603426	0.03813751122603426	51.830290332235855	59.52559114037713	91.52261306532665	89.40201005025126
4348	chr19	GADD45B	+	2477487	2478257	2477660	0.383742215782477	0.05779257407594618	0.05779257407594618	128.44723618090453	99.03350083752093	166.1271676300578	162.78612716763007
4349	chr19	GADD45GIP1	-	12953118	12954526	12954187	8.92035730320046e-11	-0.06822216324474945	0.06822216324474945	317.93638914873713	362.1131898971001	2557.5309734513276	1663.2330383480826
4350	chr19	GARRE1	+	34352646	34355566	34354275	0.9386910173902916	0.03305682453345876	0.03305682453345876	20.60263361735089	53.93028659953524	18.70841006752609	55.89932473910374
4351	chr19	GATAD2A	+	19505343	19508932	19507326	0.01807346572949562	0.053662990309830044	0.053662990309830044	112.71980074719801	58.21481942714819	611.6066565809381	512.7584467977812
4352	chr19	GEMIN7	+	45090106	45091518	45090841	0.1548777744161448	-0.02578046050761515	0.02578046050761515	4.121122599704579	7.512555391432792	322.25034013605443	188.08843537414967
4353	chr19	GGN	-	38384266	38384529	38384367	0.11341606664684724	0.38189940506355313	0.38189940506355313	2.732673267326733	1.683168316831683	3.055555555555556	16.97530864197531
4354	chr19	GNG7	-	2511218	2515147	2512380	0.9375473838927604	0.08363405418003711	0.08363405418003711	3.7409638554216866	5.123063683304647	3.6234188651969643	6.949765088543549
4355	chr19	GPATCH1	+	33130129	33130542	33130394	0.9562125877619719	-0.0018498109623545755	0.0018498109623545755	0.08108108108108109	0.2972972972972973	91.00754716981132	108.20754716981132
4356	chr19	GPI	+	34399900	34402413	34400315	0.03532736634735868	0.03177962408158813	0.03177962408158813	809.9604385128694	521.976167778837	2185.303614457831	1665.3734939759038
4357	chr19	GPR4	-	45589763	45592697	45590218	0.5708388615325299	0.8449216087252897	0.8449216087252897	0.22417582417582418	0.0	0.04114562323517548	1.1109318273497377
4358	chr19	GRWD1	+	48452707	48457022	48453883	0.9805255516071896	0.004326274803239882	0.004326274803239882	89.76680471487735	54.51194647977063	556.249149659864	350.3954081632653
4359	chr19	HAPLN4	-	19254755	19258208	19255670	0.8354390137052642	-0.02513006718628519	0.02513006718628519	0.0	0.5475409836065573	14.091016548463356	21.24074074074074
4360	chr19	HAUS5	+	35622875	35625355	35623593	0.15402311478885825	-0.08937003145300518	0.08937003145300518	24.72133938706016	60.19977298524404	111.74930362116991	162.33565459610028
4361	chr19	HCST	+	35904119	35904377	35904258	0.9997643059928677	-0.0012833533376419536	0.0012833533376419536	0.0	0.008403361344537815	0.3669064748201439	6.539568345323741
4362	chr19	HMG20B	+	3578508	3579083	3578666	0.7948053235426492	0.018899144653028666	0.018899144653028666	227.3525179856115	339.7482014388489	289.2658227848102	466.91139240506334
4363	chr19	HNRNPUL1	+	41306448	41307787	41307023	0.06736483542339253	0.02944718881600622	0.02944718881600622	903.0693717277487	795.065445026178	1831.8069565217393	1848.4765217391305
4364	chr19	HSPB6	-	35754565	35755683	35755467	0.9771346527772291	-0.07871069052443219	0.07871069052443219	1.0354767184035476	7.82039911308204	1.0925925925925923	6.013888888888889
4365	chr19	HSPBP1	-	55262222	55262682	55262370	0.13275686480012436	0.0499561543737506	0.0499561543737506	68.26351351351352	32.601351351351354	378.551282051282	284.4647435897436
4366	chr19	IGFLR1	-	35738800	35739769	35739270	0.1613863733415233	-0.12306017525228086	0.12306017525228086	45.06808510638298	62.272340425531915	71.41683366733467	59.83967935871744
4367	chr19	IGLON5	+	51328670	51330891	51330341	0.7764988858363311	-0.39696860339227724	0.39696860339227724	0.18545454545454546	1.1690909090909092	0.1220825852782765	0.0
4368	chr19	IGSF23	+	44635400	44636781	44635762	0.6229303356975062	0.36019794980558506	0.36019794980558506	2.001962708537782	2.5024533856722275	0.0	1.408839779005525
4369	chr19	IL11	-	55364381	55366177	55365575	0.9968655990981661	0.05635457254065282	0.05635457254065282	0.6825795644891123	0.08207705192629816	2.0332225913621262	0.3388704318936877
4370	chr19	IL27RA	+	14052095	14053218	14052900	0.7040583864680715	0.06368323373313745	0.06368323373313745	80.63522012578616	28.0	72.12049689440994	32.320496894409935
4371	chr19	ILF3	+	10689178	10692400	10689834	0.0031714759268624796	0.05875031637230596	0.05875031637230596	368.86282151208104	289.13717848791896	916.3643292682926	977.609756097561
4372	chr19	INSR	-	7112264	7117410	7113583	0.5478705217393662	-0.09045457655350525	0.09045457655350525	20.365428354814252	66.87111448066717	29.93310687222368	68.12777632610398
4373	chr19	IRGQ	-	43584366	43593367	43585954	0.29179605866553987	0.04608374559045051	0.04608374559045051	8.66183879093199	4.80352644836272	98.38149197355996	133.08916767840282
4374	chr19	ISYNA1	-	18434387	18435117	18434836	5.0026192757024154e-05	0.05835533578992802	0.05835533578992802	131.25612472160356	211.52115812917594	699.2455516014235	1910.2882562277578
4375	chr19	KANK2	-	11164269	11166611	11164894	0.8675597374855765	0.011262981325424026	0.011262981325424026	547.1264	782.9408	363.246942341293	544.6889924286546
4376	chr19	KCNK6	+	38327179	38332076	38329399	0.8981774790258356	-0.057305840666768026	0.057305840666768026	6.890549122151662	11.8382517743743	17.252702702702702	22.704954954954957
4377	chr19	KCNN1	+	17998151	18000085	17998694	0.9128046964892877	0.08098311611382547	0.08098311611382547	2.126527677929547	4.430625449317038	0.0	0.39042357274401507
4378	chr19	KCTD15	+	33811790	33815761	33812481	0.997770364688939	-0.0042503710202751455	0.0042503710202751455	52.203658536585365	58.51890243902439	9.905933429811867	10.753979739507955
4379	chr19	KDM4B	+	5111774	5113340	5112988	0.1489029697481998	0.31067630729100365	0.31067630729100365	1.1193181818181819	0.0	2.4835255354200987	11.341845140032948
4380	chr19	KDM4B	+	5151334	5153598	5152817	0.5828929091207055	-0.05659681337289857	0.05659681337289857	69.25096030729834	158.8437900128041	43.780849629130145	78.4969656102495
4381	chr19	KHSRP	-	6413101	6415301	6413764	0.8183849920104992	-0.00943441004458656	0.00943441004458656	1415.2036199095023	1264.184012066365	714.290826284971	611.4404684450228
4382	chr19	KLF1	-	12884421	12885060	12884599	0.16412651280135476	0.8070862859524802	0.8070862859524802	0.7078651685393258	0.0	0.16919739696312364	3.8004338394793926
4383	chr19	KLF2	+	16326855	16328685	16327854	0.8058911036873158	-0.015253673357229769	0.015253673357229769	0.0	1.5342960288808665	27.95795795795796	99.05105105105105
4384	chr19	KLHL26	+	18667400	18671721	18669715	0.8190673492847438	-0.055301222675546824	0.055301222675546824	30.20039880358923	50.629611166500496	18.84060475161987	24.810799136069107
4385	chr19	KRI1	-	10553084	10554281	10553572	0.9928388328556739	-0.004569545988494628	0.004569545988494628	135.95081967213116	112.02049180327869	224.9746121297602	181.8095909732017
4386	chr19	LDLR	+	11131280	11133820	11133226	0.43633362730571845	-0.04114644814551888	0.04114644814551888	266.1144781144781	236.7979797979798	277.02774922918815	209.06526207605344
4387	chr19	LILRA6	-	54236589	54239089	54237415	0.8548281733831554	0.49159913172547326	0.49159913172547326	0.4322033898305085	0.33777239709443097	0.06690561529271205	0.5645161290322581
4388	chr19	LILRB3	-	54216277	54217239	54216901	0.6331778782074184	0.3913140266615761	0.3913140266615761	1.9182692307692308	1.6346153846153846	0.0798816568047338	1.2396449704142012
4389	chr19	LOC122539214	-	52650446	52654403	52654232	0.2583807140587627	-0.1343698883065252	0.1343698883065252	44.612255678816695	40.630480718436345	43.55555555555556	22.818713450292393
4390	chr19	LRFN1	-	39306565	39308542	39306912	0.7751123952462773	-0.12280984989039273	0.12280984989039273	4.703170028818444	8.795389048991355	9.388343558282209	10.468711656441718
4391	chr19	LSM14A	+	34226407	34229288	34228079	0.0022888857221715856	0.12255860967655297	0.12255860967655297	192.808105872622	146.91232423490487	200.5328947368421	252.71650717703346
4392	chr19	LSM4	-	18306235	18307555	18306923	0.7522490425052594	0.0023858448917348403	0.0023858448917348403	16.334302325581394	9.751453488372093	1773.1503164556962	1436.6028481012659
4393	chr19	LYPD3	-	43460786	43461847	43461182	0.9303841072377513	-0.04827802937997683	0.04827802937997683	9.393939393939394	17.02777777777778	14.974436090225563	22.227067669172932
4394	chr19	LYPD5	-	43795926	43797829	43796879	0.8960180096806649	-0.17352071103307265	0.17352071103307265	0.6421825813221406	2.839454354669465	1.749473684210526	3.5842105263157893
4395	chr19	MARK4	+	45302373	45305284	45303347	0.6530652943090942	-0.05763769909935801	0.05763769909935801	39.69075890552401	60.360867320598864	68.64065708418892	81.9928131416838
4396	chr19	MAU2	+	19355707	19358754	19357742	0.8844178338910921	-0.01883142599429971	0.01883142599429971	105.80632411067194	177.69466403162056	164.7847665847666	255.86486486486484
4397	chr19	MBD3	-	1573595	1578538	1576704	0.1362974342751783	0.04876596348487868	0.04876596348487868	23.682534577034417	7.379221614667095	241.8124318429662	175.1145038167939
4398	chr19	MED25	+	49838579	49840384	49840092	0.7883494153424804	-0.020327950118726457	0.020327950118726457	311.1164383561644	368.43150684931504	190.7151354923992	206.98215465961664
4399	chr19	MED29	+	39397456	39400641	39399546	0.4627362986164454	-0.037443365769938675	0.037443365769938675	259.6474885844749	322.6785388127854	250.91004784688994	268.3076555023923
4400	chr19	MEIS3	-	47403123	47406526	47405445	0.18247496701088434	-0.09341600445964961	0.09341600445964961	5.539190353143842	17.968561584840653	68.95744680851064	89.13320999074931
4401	chr19	MEX3D	-	1554671	1556923	1555313	0.2639119858130978	-0.058188335980982164	0.058188335980982164	188.94859813084113	285.04672897196264	92.52422360248445	105.70993788819874
4402	chr19	MPV17L2	+	18195998	18196948	18196564	0.004760808731296997	-0.1353423389278584	0.1353423389278584	52.505208333333336	63.546875	212.48586572438163	127.00883392226149
4403	chr19	MRI1	+	13772120	13774282	13772878	0.5369750411453895	-0.0377857525703415	0.0377857525703415	119.52849002849003	148.4045584045584	252.490765171504	264.8839050131926
4404	chr19	MRPL4	+	10258608	10260055	10258951	0.994018464858471	-0.0036308318497434433	0.0036308318497434433	293.393115942029	172.54257246376812	322.77842565597666	187.0816326530612
4405	chr19	MRPS12	+	38932332	38933168	38932996	0.9914215478892635	-0.0023610293966724594	0.0023610293966724594	167.32558139534885	86.97093023255815	977.6249999999999	498.67921686746996
