	Chrom	Gene	Strand	Start	End	Positions
7659	chr22	MTMR3	+	30025629	30030868	[30027840, 30029539, 30027629, 30029517, 30027831, 30028987]
7660	chr22	OSM	-	30262828	30264464	[30263167]
7661	chr22	GRAP2	+	39970904	39973721	[39973144]
7662	chr22	GTPBP1	+	38730611	38733587	[38732224]
7663	chr22	BCR	+	23315432	23318037	[23315938]
7664	chr22	SGSM3	+	40409681	40410289	[40410089]
7665	chr22	TPST2	-	26521995	26528262	[26523586, 26523590, 26523595, 26523886, 26523571, 26525527, 26523576, 26525242, 26525789]
7666	chr22	POTEH	+	15719659	15721631	[15720402, 15721035, 15721109, 15720727]
7667	chr22	APOBEC3C	+	39018268	39020352	[39019000, 39018339, 39019012]
7668	chr22	POLR3H	-	41525798	41529336	[41528857]
7669	chr22	CSF2RB	+	36937376	36940439	[36939562]
7670	chr22	RANBP1	+	20126951	20127355	[20127054]
7671	chr22	RBFOX2	-	35738735	35744249	[35743622, 35742429, 35741610, 35743210, 35743117, 35743479, 35741405]
7672	chr22	PNPLA3	+	43946153	43947582	[43946320]
7673	chr22	ST13	-	40824534	40826666	[40826520, 40826028, 40825341, 40826156]
7674	chr22	TUG1	+	30969264	30979395	[30971332, 30974539, 30974289, 30976918, 30973215]
7675	chr22	GNAZ	+	23123086	23125032	[23124526]
7676	chr22	MAFF	+	38214419	38216511	[38216039]
7677	chr22	PIK3IP1	-	31281592	31283288	[31282192]
7678	chr22	ESS2	-	19130278	19134475	[19133954]
7679	chr22	APOL6	+	35658614	35668404	[35664641, 35664908, 35665808, 35665812, 35661847, 35664922, 35664284, 35660447, 35663669, 35661129, 35664716, 35664077, 35664081, 35664721, 35664852, 35665370, 35658973, 35662698, 35666155, 35665007, 35664758, 35665655, 35663993, 35665403]
7680	chr22	TANGO2	+	20063337	20067164	[20065904]
7681	chr22	DEPDC5	+	31906204	31908033	[31906999]
7682	chr22	NAGA	-	42058333	42060413	[42059781]
7683	chr22	APOBEC3A	+	38962494	38963184	[38962566]
7684	chr22	UFD1	-	19449910	19450744	[19450638]
7685	chr22	APOBEC3B	+	38992430	38992779	[38992502]
7686	chr22	XPNPEP3	+	40926268	40932815	[40927489, 40931202, 40931715, 40927493, 40931173, 40927497, 40927570, 40929980]
7687	chr22	ATXN10	+	45843668	45845307	[45844803, 45843954, 45844850, 45844631, 45844444]
7688	chr22	NFAM1	-	42380406	42387078	[42386117, 42382981, 42382070, 42383046]
7689	chr22	ATP5MGL	-	42639802	42640601	[42640355, 42640387, 42640359, 42640391, 42640363, 42640367, 42640371, 42640375, 42640379, 42640383]
7690	chr3	EPHA6	+	97010003	97010134	[97010114, 97010077]
7691	chr3	EPHA6	+	97748586	97761532	[97751041, 97751681, 97755268, 97756164, 97753351, 97751184, 97757592, 97751067, 97755422, 97749663, 97757220, 97758379, 97754028, 97750318, 97756463, 97753269, 97755190, 97758650, 97759163, 97755964, 97758271, 97750209, 97750087, 97751241, 97751504, 97751517, 97754597, 97753961, 97755243, 97757547, 97752177, 97755512, 97759099, 97749757, 97757566, 97752447]
7692	chr3	LMOD3	-	69106064	69109121	[69107655, 69108747, 69106646, 69108152, 69107039]
7693	chr3	PXK	+	58420535	58426127	[58425139]
7694	chr3	CNTN3	-	74262567	74264501	[74264258, 74263015, 74263463, 74262925, 74263152, 74263413, 74263157, 74263514]
7695	chr3	TSC22D2	+	150458375	150466422	[150464352, 150465025, 150458876, 150459939, 150462973, 150461638, 150460103, 150459497, 150461642, 150458444, 150459986, 150465081, 150459772, 150461565, 150462495]
7696	chr3	LRRC34	-	169793002	169796369	[169794016, 169795737, 169795303, 169795659, 169793547, 169794065, 169795893, 169794008, 169793977, 169794971]
7697	chr3	DIPK2A	+	143989509	143992368	[143991778, 143990318, 143991259, 143991547, 143990845]
7698	chr3	SH3BP5	-	15254352	15256303	[15255235, 15256276, 15254869, 15255494]
7699	chr3	PLOD2	-	146069439	146070872	[146070070]
7700	chr3	APEH	+	49683236	49683971	[49683492]
7701	chr3	SLMAP	+	57913157	57913612	[57913432, 57913344, 57913513]
7702	chr3	SLMAP	+	57916905	57918482	[57917163]
7703	chr3	SLMAP	+	57925844	57930013	[57926592, 57928192, 57926914, 57928615, 57927982, 57926991, 57929111, 57927708, 57929151]
7704	chr3	FSTL1	-	120392292	120396996	[120396803, 120394284, 120393645, 120395244, 120393201, 120393650, 120395283, 120394293, 120395672, 120393560, 120394683, 120394238]
7705	chr3	ATP2C1	+	131001219	131003150	[131002342, 131002761, 131001615, 131002162, 131001759]
7706	chr3	ATP2C1	+	131016151	131016712	[131016349]
7707	chr3	GABRR3	-	97985101	97986982	[97985872, 97985867, 97985876]
7708	chr3	AMOTL2	-	134355344	134357763	[134355893, 134355879]
7709	chr3	PLXND1	-	129555213	129556428	[129555530]
7710	chr3	CRIPTO	+	46581131	46582457	[46581958]
7711	chr3	ZNF620	+	40515859	40518736	[40517690, 40517783]
7712	chr3	TRA2B	-	185914557	185917725	[185917715, 185915922, 185916763, 185917343]
7713	chr3	DYNLT2B	-	196291218	196291374	[196291244]
7714	chr3	SATB1	-	18345376	18349682	[18347360, 18347075, 18346564, 18346854, 18348934, 18348593, 18347958, 18348220]
7715	chr3	DHX36	-	154272545	154276356	[154275689, 154273326, 154273812, 154273143, 154275706, 154274399]
7716	chr3	UBE2E2	+	23534152	23536697	[23534824, 23534581]
7717	chr3	UBE2E2	+	23589733	23591925	[23590560, 23591410, 23590548, 23589943, 23590844]
7718	chr3	FILIP1L	-	99828810	99830605	[99829952, 99829660]
7719	chr3	FILIP1L	-	99833143	99833261	[99833161]
7720	chr3	FILIP1L	-	99847722	99851070	[99850084, 99849509, 99848359, 99848494, 99850142, 99849854]
7721	chr3	PLD1	-	171600403	171603302	[171602403, 171601510, 171600878, 171600859, 171601951, 171601631]
7722	chr3	LRRC15	-	194355248	194361046	[194358462]
7723	chr3	LARS2	+	45547350	45549407	[45547363, 45548821]
7724	chr3	ATXN7	+	63999449	64003462	[64001120, 64001762, 64002243, 64001508, 64001870]
7725	chr3	RTP4	+	187370787	187372076	[187371565, 187371494]
7726	chr3	CFAP44	-	113286929	113291748	[113290857, 113287978, 113290869, 113291143]
7727	chr3	CFAP44	-	113362864	113363307	[113363246]
7728	chr3	FBXO40	+	121626694	121630295	[121628543]
7729	chr3	GLB1	-	32996616	32997344	[32996745]
7730	chr3	DCLK3	-	36712420	36715521	[36713120, 36714945, 36715180, 36713168]
7731	chr3	NR2C2	+	15042833	15049273	[15043168, 15047673, 15043326, 15047711]
7732	chr3	CASR	+	122283686	122291629	[122289924, 122290313, 122290219, 122288751, 122286480, 122286419, 122288051, 122289493, 122288856, 122286814, 122285375]
7733	chr3	TTC14	+	180607647	180611130	[180608896, 180608977, 180609336, 180609035]
7734	chr3	TTC14	+	180617379	180618329	[180617619, 180617748, 180617807]
7735	chr3	SEC22A	+	123271521	123274136	[123272160, 123272562, 123272123]
7736	chr3	LIMD1	+	45676921	45686341	[45682336, 45682663, 45681417, 45683792, 45682164, 45681247]
7737	chr3	CLDN18	+	138030969	138033649	[138031617, 138031906, 138031492, 138033159, 138032520, 138032435, 138032442]
7738	chr3	CHL1	+	405494	409417	[408098, 408684, 406836, 406196, 408093]
7739	chr3	FBXO45	+	196584132	196589059	[196586177, 196587010, 196587271]
7740	chr3	PBRM1	-	52545366	52548235	[52546745, 52546531, 52546825]
7741	chr3	PBRM1	-	52585180	52586688	[52585537, 52585485, 52586354, 52585525, 52585529, 52586362, 52585467, 52585533, 52586591]
7742	chr3	PBRM1	-	52646263	52647410	[52646859]
7743	chr3	RPL32	-	12834484	12836223	[12835034, 12836062]
7744	chr3	CLDN11	+	170432523	170434691	[170434080, 170434238, 170433774, 170433039]
7745	chr3	CHDH	-	53812334	53818195	[53816389, 53817130, 53816475, 53813277, 53816319]
7746	chr3	FRG2C	+	75665526	75667173	[75665568, 75666869, 75666150]
7747	chr3	HSPBAP1	-	122739998	122740875	[122740275, 122740734]
7748	chr3	NEK10	-	27106483	27111320	[27107529, 27108110, 27107569, 27110931, 27110740]
7749	chr3	NEK10	-	27215605	27215880	[27215719]
7750	chr3	HACD2	-	123491553	123494970	[123493000, 123492977, 123492084, 123493550]
7751	chr3	IP6K2	-	48693447	48695421	[48693787, 48694444]
7752	chr3	PRICKLE2	-	64092235	64099925	[64095073, 64097218, 64095077, 64093415, 64097544, 64093873, 64093884, 64093535]
7753	chr3	C3orf20	+	14772790	14773036	[14772992]
7754	chr3	ARHGEF26	+	154254784	154257825	[154256552, 154255580, 154255783]
7755	chr3	GRM7	+	7686356	7741533	[7714304, 7700995, 7703560, 7693324, 7705613, 7728140, 7729689, 7709723, 7687197, 7709218, 7717935, 7721009, 7687218, 7688760, 7695931, 7697486, 7687764, 7721562, 7721566, 7694445, 7732862, 7718022, 7715478, 7701660, 7721630, 7702687, 7690401, 7696545, 7700648, 7721644, 7708847, 7690416, 7700657, 7698096, 7721657, 7696059, 7695562, 7726797, 7704276, 7692502, 7695062, 7705312, 7697159, 7689481, 7692068, 7711528, 7715635, 7727412, 7705913, 7687503, 7698266, 7723870, 7687010, 7689067, 7695216, 7729535, 7727490, 7727494, 7714196, 7688086, 7730584, 7725478, 7717287, 7694248, 7732648, 7694252, 7724479, 7706566, 7688139, 7707596, 7704530, 7718373, 7715306, 7715313, 7693300, 7706101, 7715321]
7756	chr3	IFT80	-	160256985	160258635	[160257411, 160258199]
7757	chr3	KAT2B	+	20152331	20154404	[20153881, 20153859, 20153420, 20153526]
7758	chr3	ALCAM	+	105524288	105525387	[105525162, 105524941]
7759	chr3	ALCAM	+	105552467	105553171	[105552934]
7760	chr3	ALCAM	+	105571851	105576900	[105575936, 105573377, 105573793, 105573351, 105573003, 105575212, 105574988, 105576079, 105576049, 105575091, 105575924, 105575581, 105572541, 105575898, 105572861, 105573343]
7761	chr3	MYNN	+	169786415	169789716	[169786756, 169787748, 169787146, 169788172, 169789071, 169787535, 169788241, 169788470]
7762	chr3	ZNF717	-	75729960	75730618	[75730420]
7763	chr3	BCHE	-	165772903	165773506	[165773139, 165773004, 165773101, 165773182]
7764	chr3	IMPG2	-	101222545	101226981	[101223393, 101226468, 101225898, 101223216, 101225745, 101226743, 101226844, 101224380, 101223837]
7765	chr3	DENND6A	-	57625453	57628345	[57627139, 57627143, 57627117, 57627151]
7766	chr3	PTX3	+	157442365	157443633	[157443256, 157443141, 157442493]
7767	chr3	XRN1	-	142306609	142311813	[142310145, 142308452, 142311270, 142308519, 142311211, 142311245, 142311281, 142310711, 142310680, 142311257]
7768	chr3	KCNMB3	-	179239702	179240064	[179239768, 179239842, 179239853]
7769	chr3	KCNMB3	-	179242763	179243284	[179242887]
7770	chr3	CPA3	+	148896519	148897203	[148897068, 148897063]
7771	chr3	RNF7	+	141745158	141747560	[141746788, 141746381, 141746511, 141745491, 141745685, 141745818]
7772	chr3	RBMS3	+	30003855	30010395	[30005955, 30008270, 30008367, 30008464, 30007187, 30009337, 30004892, 30004094]
7773	chr3	CP	-	149172496	149173730	[149173252, 149173606, 149173705, 149173259, 149173485, 149173136, 149173243, 149173247]
7774	chr3	GLYCTK	+	52292259	52295257	[52293459, 52294285]
7775	chr3	HTR1F	+	87990707	87993839	[87993346, 87992940, 87991925]
7776	chr3	RPL22L1	-	170864874	170866524	[170865440, 170866338, 170866283, 170866343]
7777	chr3	SLC15A2	+	121940830	121944188	[121942801, 121941597, 121941223]
7778	chr3	IFT57	-	108160811	108162655	[108162294, 108162637, 108162477, 108161870]
7779	chr3	AADACL2	+	151756991	151761339	[151757860, 151758666, 151757746, 151758003, 151759378, 151759127, 151757015]
7780	chr3	GPR15	+	98531977	98534681	[98534080, 98534273, 98532610]
7781	chr3	TRNT1	+	3147905	3153435	[3148943, 3148593, 3149010, 3149873, 3152151, 3148248, 3149657, 3151293, 3148830]
7782	chr3	WNT7A	-	13816257	13819423	[13818221, 13818201, 13816997, 13818600]
7783	chr3	P3H2	-	189956727	189958004	[189957078]
7784	chr3	SUSD5	-	33150042	33154033	[33150657]
7785	chr3	KIAA1143	-	44748743	44753607	[44752449, 44749799, 44749960, 44753288, 44752522, 44750859, 44753210, 44753387, 44751156, 44749786]
7786	chr3	EIF4G1	+	184334726	184335358	[184335041]
7787	chr3	PLSCR2	-	146433287	146441821	[146437635, 146434699, 146436762, 146436519, 146437671, 146437550, 146436016, 146436020, 146435773, 146440899, 146434762, 146441419, 146434766, 146434770, 146435923, 146437077, 146441430, 146436441, 146434780, 146437852, 146438748, 146439649, 146436962, 146439013, 146434663, 146441065, 146434667, 146438005, 146438647, 146435449]
7788	chr3	NDUFB5	+	179623919	179627647	[179624098, 179624237, 179625169, 179625299, 179624470, 179624090, 179624765]
7789	chr3	ADCY5	-	123282295	123284736	[123283952, 123283956]
7790	chr3	RAD54L2	+	51662425	51668660	[51664700]
7791	chr3	TRAT1	+	108853619	108855005	[108854273, 108854338, 108854369]
7792	chr3	CNBP	-	129167826	129170570	[129169912, 129170023, 129169596, 129169508]
7793	chr3	LRRIQ4	+	169837478	169837773	[169837717]
7794	chr3	ZNF639	+	179333268	179338583	[179335520, 179334465, 179335023, 179334809, 179334492]
7795	chr3	ABI3BP	-	100749155	100750610	[100749509, 100749543]
7796	chr3	ABI3BP	-	100816010	100816768	[100816623]
7797	chr3	GATA2	-	128479421	128481318	[128480164, 128480055]
7798	chr3	CAPN7	+	15251115	15252916	[15251833, 15251538, 15251367, 15252287]
7799	chr3	TMEM89	-	48620758	48621027	[48620868]
7800	chr3	IQCB1	-	121769760	121770574	[121770020]
7801	chr3	CLSTN2	+	140566052	140577397	[140568292, 140568564]
7802	chr3	ABCC5	-	183919933	183921401	[183920933]
7803	chr3	CLDN16	+	190409902	190412138	[190410944, 190410561, 190410948, 190410148, 190411275, 190411279, 190410351, 190411283, 190411287, 190410811]
7804	chr3	TAFA4	-	68731765	68733153	[68732726]
7805	chr3	PCNP	+	101592626	101594465	[101592898, 101592667, 101593004, 101592755]
7806	chr3	NAALADL2	+	175803004	175810548	[175805186, 175808263, 175805453, 175807643, 175808805, 175807274, 175809066, 175807278, 175805621, 175805625, 175806522, 175805882, 175803455, 175806789, 175805007, 175804241, 175807071, 175807333, 175807338, 175809132, 175806968, 175805433]
7807	chr3	CHCHD6	+	126960195	126960420	[126960380]
7808	chr3	UBXN7	-	196347661	196356846	[196353953, 196350180, 196350213, 196352942, 196351535, 196355220, 196352254]
7809	chr3	FYCO1	-	45917902	45921840	[45918506, 45918740, 45921084]
7810	chr3	FYCO1	-	45925450	45928043	[45927148]
7811	chr3	CCRL2	+	46408067	46409523	[46409146]
7812	chr3	SLC2A2	-	170996346	170998103	[170997520, 170996634]
7813	chr3	ENTPD3	+	40424766	40424999	[40424843, 40424895]
7814	chr3	LXN	-	158666413	158666744	[158666646]
7815	chr3	ARPC4-TTLL3	+	9834680	9836356	[9835388]
7816	chr3	GYG1	+	149026759	149031775	[149027618, 149029666, 149027652, 149028357, 149027047, 149030347, 149030129, 149028019, 149030333, 149029982]
7817	chr3	IGSF10	-	151436202	151438597	[151437314, 151436579, 151436676, 151437080, 151437818]
7818	chr3	CTDSPL	+	37980741	37984469	[37982816, 37982422, 37983448]
7819	chr3	SLC51A	+	196233062	196233427	[196233360]
7820	chr3	ZDHHC3	-	44915260	44926847	[44925186, 44920072, 44924844, 44924052, 44924726, 44919995, 44921663]
7821	chr3	KPNA4	-	160495006	160502202	[160500193, 160496866, 160500802, 160499134, 160498085, 160501963, 160500556, 160498767, 160497523, 160500186, 160497115, 160497854]
7822	chr3	FGD5	+	14933130	14934571	[14933422, 14933895]
7823	chr3	TTLL3	+	9834680	9836365	[9835388]
7824	chr3	RFT1	-	53088482	53092070	[53090615]
7825	chr3	POGLUT1	+	119492281	119494708	[119493986, 119493181, 119493517]
7826	chr3	PPARG	+	12405881	12410425	[12409157, 12407081, 12408425, 12409003, 12408494, 12409294, 12407984]
7827	chr3	TPRG1	+	189320625	189325304	[189323467, 189321046]
7828	chr3	VEPH1	-	157259741	157261370	[157260897, 157261252, 157260549, 157260902, 157260713, 157260907]
7829	chr3	VEPH1	-	157459474	157460355	[157459965]
7830	chr3	CADM2	+	86066664	86074429	[86070666, 86070156, 86072849, 86069522, 86069394, 86068372, 86068121, 86067994, 86072733, 86067104, 86069409, 86069925, 86068774, 86073254, 86067506, 86071863, 86070483, 86067677, 86072032, 86068323, 86072167, 86067687, 86071033, 86071418, 86067323, 86068349]
7831	chr3	STXBP5L	+	121419055	121424761	[121420490, 121422765, 121422769, 121422962, 121420467, 121423644, 121421085]
7832	chr3	MAGI1	-	65353525	65357132	[65356180, 65354263]
7833	chr3	MAGI1	-	65359271	65361337	[65359761, 65360573, 65360367]
7834	chr3	B3GNT5	+	183269497	183273385	[183271539, 183272008, 183270675, 183272686]
7835	chr3	STX19	-	94014364	94015282	[94014591]
7836	chr3	TBCCD1	-	186546066	186551279	[186547426, 186550725, 186549702, 186550665, 186549843, 186548405, 186547583]
7837	chr3	MRAS	+	138402169	138405535	[138402738, 138403750]
7838	chr3	TOMM70	-	100363430	100365717	[100365317, 100365581, 100365070, 100364471, 100364504, 100365277]
7839	chr3	NEK4	-	52708443	52711869	[52711747, 52709741, 52710799, 52710005, 52711161]
7840	chr3	ERICH6	-	150659884	150660155	[150660080, 150660008]
7841	chr3	GPR27	+	71753854	71756496	[71756091]
7842	chr3	SUCNR1	+	151880558	151884619	[151883683, 151882410, 151881967, 151882159, 151883375, 151882265, 151882492]
7843	chr3	CNOT10	+	32773456	32773875	[32773696]
7844	chr3	SENP5	+	196930812	196934714	[196933496, 196934049, 196931216]
7845	chr3	ZNF860	+	31988659	31991723	[31990370, 31991143]
7846	chr3	DNASE1L3	-	58192256	58192803	[58192643]
7847	chr3	CCDC54	+	107377438	107378635	[107377998]
7848	chr3	CEP70	-	138494343	138495076	[138495032]
7849	chr3	CEP70	-	138499883	138500224	[138499946, 138499939]
7850	chr3	CEP70	-	138536918	138537347	[138537266]
7851	chr3	DCUN1D1	-	182938073	182945173	[182943361, 182942882, 182940102, 182944717, 182941813, 182942389, 182945052]
7852	chr3	JAGN1	+	9892808	9894349	[9893728, 9893836, 9893824]
7853	chr3	DPPA4	-	109326143	109329081	[109326968, 109328008]
7854	chr3	WDR5B	-	122411845	122416062	[122413037, 122414558]
7855	chr3	ST6GAL1	+	187075561	187078553	[187075840, 187076407]
7856	chr3	FHIT	-	59747276	59752321	[59750909, 59751087, 59750929, 59749329, 59748149, 59748349, 59750974, 59751007]
7857	chr3	LSG1	-	194640790	194642247	[194642111]
7858	chr3	DAZL	-	16586791	16588713	[16587839]
7859	chr3	TBC1D23	+	100323586	100325238	[100324953, 100324388, 100323901, 100324361]
7860	chr3	GCSAM	-	112120838	112123772	[112121408, 112122115, 112122605, 112122254, 112122704, 112122134, 112123414, 112122554]
7861	chr3	ZBTB11	-	101648888	101651683	[101649344, 101650460, 101649744, 101650481, 101650714, 101650396, 101649469]
7862	chr3	TBC1D5	-	17157161	17161256	[17157959, 17160267, 17159990, 17158425, 17158074]
7863	chr3	GPR156	-	120165477	120168384	[120166126]
7864	chr3	TMA7	+	48443847	48444208	[48444022]
7865	chr3	PLCL2	+	17089732	17090606	[17089929, 17089826, 17090098, 17090055]
7866	chr3	CIP2A	-	108549863	108551319	[108550744, 108551178, 108550572]
7867	chr3	IL17RB	+	53864745	53865794	[53865425, 53865443, 53865581]
7868	chr3	RABL3	-	120684937	120689888	[120687776, 120688096, 120688476, 120685769, 120686703, 120687249, 120689843, 120687796, 120688598, 120688183, 120687800, 120687769, 120687804, 120687486]
7869	chr3	TP63	+	189880063	189881503	[189881247]
7870	chr3	TP63	+	189894205	189897276	[189895441, 189896653]
7871	chr3	GRAMD1C	+	113945397	113947174	[113946732, 113946549, 113946423]
7872	chr3	NEK11	+	131184701	131184773	[131184753]
7873	chr3	ABHD5	+	43718442	43734371	[43731840, 43731844, 43724166, 43731848, 43731852, 43731856, 43731863, 43724572, 43731869, 43721122, 43721254, 43719595, 43721901, 43719858, 43721906, 43725620, 43722550, 43731514, 43731907, 43721420, 43721037, 43722444, 43722714, 43719776, 43719780, 43720677, 43721061, 43728744, 43723757, 43729777, 43722868, 43730044, 43718782]
7874	chr3	SACM1L	+	45743532	45745409	[45744368, 45743900, 45745085]
7875	chr3	LIPH	-	185506261	185508877	[185507798, 185507062]
7876	chr3	SS18L2	+	42594421	42596934	[42594977]
7877	chr3	ZNF148	-	125225668	125233939	[125231744, 125227362, 125231301, 125227465, 125230956, 125227886, 125233006, 125227342, 125227228, 125231220, 125231033, 125228986, 125227580, 125231870]
7878	chr3	ZNF148	-	125274068	125276153	[125274609, 125274875, 125274629]
7879	chr3	CEP19	-	196706276	196707912	[196707361, 196707886]
7880	chr3	ATRIP	+	48465486	48467645	[48465623]
7881	chr3	AGTR1	+	148740988	148743003	[148741072, 148742475]
7882	chr3	DYNC1LI1	-	32525973	32526908	[32526313, 32526786, 32526388, 32526118]
7883	chr3	EMC3	-	9962681	9964197	[9963170, 9963983]
7884	chr3	CRYGS	-	186538442	186538968	[186538619]
7885	chr3	ARL13B	+	94053186	94055678	[94055265, 94053638, 94054214, 94055082, 94053455, 94055060, 94054069, 94055199, 94054201, 94054335, 94055066, 94054303]
7886	chr3	OR5H14	+	98149367	98156614	[98150243, 98150404, 98153286, 98150474, 98150606, 98155279, 98150843, 98151062, 98155318, 98150555, 98153277]
7887	chr3	RAB43	-	129087568	129095169	[129094689, 129092990]
7888	chr3	FYTTD1	+	197781810	197787596	[197783488, 197783913, 197784279, 197783887, 197783983, 197783571, 197784982, 197782646, 197786710, 197785783, 197782939, 197783068]
7889	chr3	CNTN4	+	3056119	3057959	[3056338, 3056659, 3057677, 3057026]
7890	chr3	RAB5A	+	19983707	19985175	[19984884, 19984548, 19984332, 19984487]
7891	chr3	TMEM39A	-	119428948	119432214	[119429519, 119430422, 119429786, 119431836, 119429790]
7892	chr3	MAP3K13	+	185482354	185489094	[185482433, 185485445, 185486342, 185487525, 185485701, 185485171, 185484055, 185485146]
7893	chr3	SEC62	+	169992593	169998373	[169994433, 169995139, 169995494, 169994159, 169995378, 169994771, 169994611, 169993812, 169996466, 169994327, 169996441, 169994492]
